transactionID,dateTime,customerID,productID,categoryID,storeID,salesPersonID,productValue
1653059,1972-07-10 16:48:00,,6419.0,134.0,30,238.0,12.0
1654753,1971-12-12 19:44:00,,276.0,36.0,11,22.0,15.0
1654753,1971-12-12 19:44:00,,6270.0,44.0,11,22.0,1.5
1658216,1972-06-07 17:41:00,164731.0,6462.0,71.0,7,155.0,10.8
1658216,1972-06-07 17:41:00,164731.0,6492.0,163.0,7,155.0,21.0
1658216,1972-06-07 17:41:00,164731.0,4080.0,92.0,7,155.0,23.5
1658216,1972-06-07 17:41:00,164731.0,1000.0,92.0,7,155.0,15.5
1658216,1972-06-07 17:41:00,164731.0,743.0,91.0,7,155.0,17.5
1658216,1972-06-07 17:41:00,164731.0,1749.0,92.0,7,155.0,23.5
1658216,1972-06-07 17:41:00,164731.0,6491.0,44.0,7,155.0,4.0
1658216,1972-06-07 17:41:00,164731.0,6498.0,44.0,7,155.0,3.5
1658216,1972-06-07 17:41:00,164731.0,6500.0,44.0,7,155.0,12.0
1660538,1971-10-19 14:51:00,32265.0,5810.0,94.0,28,201.0,5.0
1661516,1972-08-04 16:01:00,2713.0,6459.0,92.0,29,164.0,23.5
1661516,1972-08-04 16:01:00,2713.0,8529.0,91.0,29,164.0,18.9
1662492,1971-06-29 12:49:00,,5291.0,94.0,1,39.0,18.4
1663438,1971-10-21 09:38:00,,5595.0,140.0,28,152.0,15.0
1664039,1972-01-31 12:56:00,,6477.0,28.0,16,91.0,4.0
1664306,1972-02-02 18:09:00,,948.0,110.0,21,173.0,7.5
1665163,1972-08-10 11:16:00,,5841.0,71.0,4,103.0,8.0
1666477,1972-02-03 17:22:00,138209.0,3987.0,71.0,21,147.0,3.6
1666477,1972-02-03 17:22:00,138209.0,8492.0,110.0,21,147.0,6.75
1666686,1972-02-02 10:05:00,,5553.0,140.0,16,91.0,11.0
1668174,1971-10-23 11:51:00,,5316.0,146.0,28,62.0,18.5
1677273,1971-07-04 10:45:00,,3671.0,24.0,1,138.0,3.0
1677945,1972-02-09 18:51:00,,8474.0,99.0,16,235.0,11.2
1680138,1972-02-11 14:33:00,43720.0,3949.0,134.0,21,148.0,13.5
1681617,1971-12-09 16:58:00,,6194.0,148.0,1,2.0,19.0
1683076,1972-01-28 13:47:00,,3767.0,71.0,22,54.0,5.0
1683076,1972-01-28 13:47:00,,6288.0,71.0,22,54.0,5.5
1683076,1972-01-28 13:47:00,,8502.0,110.0,22,54.0,3.5
1683096,1972-06-28 16:38:00,,6211.0,99.0,7,255.0,5.0
1684567,1972-09-09 16:36:00,72271.0,8529.0,91.0,25,161.0,18.9
1684567,1972-09-09 16:36:00,72271.0,846.0,68.0,25,161.0,14.0
1684567,1972-09-09 16:36:00,72271.0,1257.0,91.0,25,161.0,11.5
1684614,1972-09-01 14:01:00,,6419.0,134.0,29,164.0,12.0
1684646,1971-07-06 08:56:00,,2197.0,49.0,1,138.0,17.9
1684646,1971-07-06 08:56:00,,3280.0,71.0,1,138.0,5.0
1684646,1971-07-06 08:56:00,,4452.0,84.0,1,138.0,28.0
1684968,1972-12-13 11:20:00,,6536.0,95.0,20,101.0,18.5
1686691,1972-07-02 11:35:00,92761.0,5972.0,71.0,7,67.0,10.0
1686691,1972-07-02 11:35:00,92761.0,3502.0,99.0,7,67.0,5.0
1686691,1972-07-02 11:35:00,92761.0,6556.0,146.0,7,67.0,16.5
1691593,1972-12-01 15:10:00,8782.0,6569.0,71.0,9,Unknown,4.5
1691593,1972-12-01 15:10:00,8782.0,6832.0,78.0,9,Unknown,4.5
1691593,1972-12-01 15:10:00,8782.0,6570.0,71.0,9,Unknown,4.5
1691593,1972-12-01 15:10:00,8782.0,6696.0,36.0,9,Unknown,28.5
1695858,1972-12-19 17:31:00,,6830.0,71.0,23,10.0,8.0
1695858,1972-12-19 17:31:00,,6826.0,71.0,23,10.0,8.0
1695858,1972-12-19 17:31:00,,6829.0,71.0,23,10.0,8.0
1696445,1973-08-30 17:18:00,88150.0,6910.0,36.0,14,254.0,35.0
1699562,1971-12-17 14:14:00,,274.0,36.0,1,2.0,15.0
1699562,1971-12-17 14:14:00,,6270.0,44.0,1,2.0,1.5
1699762,1971-11-14 17:42:00,,3950.0,134.0,28,62.0,11.5
1699762,1971-11-14 17:42:00,,1121.0,134.0,28,62.0,7.9
1700407,1973-07-16 12:50:00,,1673.0,75.0,15,31.0,13.5
1707395,1971-12-22 13:16:00,,5997.0,71.0,36,15.0,8.0
1707395,1971-12-22 13:16:00,,6532.0,75.0,36,15.0,18.0
1707395,1971-12-22 13:16:00,,3983.0,75.0,36,15.0,18.0
1707395,1971-12-22 13:16:00,,5998.0,71.0,36,15.0,8.0
1710648,1973-08-05 12:47:00,,6201.0,131.0,15,31.0,29.8
1711755,1971-09-19 15:12:00,,6285.0,134.0,8,72.0,7.5
1716157,1971-12-23 14:44:00,,6122.0,148.0,36,15.0,19.0
1716157,1971-12-23 14:44:00,,6194.0,148.0,36,15.0,19.0
1716157,1971-12-23 14:44:00,,6187.0,148.0,36,15.0,19.0
1716845,1972-09-01 09:50:00,,1663.0,92.0,30,60.0,19.5
1718104,1972-02-14 16:06:00,61933.0,5965.0,94.0,33,45.0,7.0
1718104,1972-02-14 16:06:00,61933.0,8469.0,146.0,33,45.0,12.65
1721757,1973-08-31 11:43:00,,4427.0,24.0,15,31.0,4.9
1721757,1973-08-31 11:43:00,,6766.0,146.0,15,31.0,2.6
1721757,1973-08-31 11:43:00,,1766.0,41.0,15,31.0,2.6
1721757,1973-08-31 11:43:00,,6764.0,134.0,15,31.0,2.6
1721757,1973-08-31 11:43:00,,6321.0,99.0,15,31.0,4.0
1722817,1972-02-18 10:14:00,,1116.0,60.0,33,81.0,6.7
1733932,1972-02-27 11:43:00,11685.0,7072.0,109.0,33,45.0,13.5
1733932,1972-02-27 11:43:00,11685.0,1211.0,109.0,33,45.0,13.5
1737324,1972-03-15 19:34:00,,5561.0,140.0,21,173.0,11.6
1737324,1972-03-15 19:34:00,,315.0,36.0,21,173.0,17.15
1737324,1972-03-15 19:34:00,,6323.0,99.0,21,173.0,3.7
1742610,1972-02-29 12:19:00,162855.0,6327.0,49.0,11,71.0,13.0
1742610,1972-02-29 12:19:00,162855.0,3608.0,49.0,11,71.0,13.52
1745031,1972-03-07 12:14:00,42179.0,5277.0,40.0,33,106.0,26.5
1745480,1971-08-01 12:49:00,,5994.0,71.0,1,149.0,7.0
1745480,1971-08-01 12:49:00,,5839.0,71.0,1,149.0,7.0
1746583,1972-09-04 09:29:00,139276.0,6608.0,75.0,7,67.0,12.5
1757506,1973-01-26 16:09:00,,4201.0,71.0,20,303.0,7.0
1759512,1973-01-29 09:37:00,,6826.0,71.0,20,41.0,8.2
1760055,1972-12-02 19:14:00,,6767.0,94.0,29,283.0,22.9
1760055,1972-12-02 19:14:00,,6702.0,36.0,29,283.0,39.5
1760055,1972-12-02 19:14:00,,6727.0,36.0,29,283.0,39.5
1762747,1973-02-21 10:46:00,98763.0,6418.0,52.0,23,160.0,11.2
1763326,1973-02-02 10:07:00,,7082.0,109.0,20,303.0,14.5
1763326,1973-02-02 10:07:00,,6215.0,71.0,20,303.0,3.5
1763945,1972-12-19 17:23:00,143123.0,5585.0,99.0,35,35.0,8.9
1763945,1972-12-19 17:23:00,143123.0,5901.0,71.0,35,35.0,3.4
1769315,1971-11-18 14:33:00,,5903.0,71.0,8,116.0,3.4
1772417,1973-02-14 16:25:00,,4533.0,94.0,20,41.0,23.2
1772417,1973-02-14 16:25:00,,5587.0,101.0,20,41.0,14.4
1772786,1971-12-21 18:17:00,,6288.0,71.0,5,228.0,6.85
1772786,1971-12-21 18:17:00,,2996.0,71.0,5,228.0,14.15
1772786,1971-12-21 18:17:00,,1760.0,71.0,5,228.0,4.8
1774745,1972-01-30 12:31:00,139687.0,5839.0,71.0,36,174.0,8.0
1775679,1972-04-17 17:50:00,41143.0,6613.0,140.0,21,212.0,11.6
1775679,1972-04-17 17:50:00,41143.0,1500.0,146.0,21,212.0,18.5
1776493,1972-04-18 16:40:00,77231.0,8453.0,110.0,21,173.0,7.1
1776493,1972-04-18 16:40:00,77231.0,4361.0,127.0,21,173.0,6.5
1778181,1972-12-22 12:47:00,,2503.0,44.0,35,35.0,20.5
1778181,1972-12-22 12:47:00,,6827.0,71.0,35,35.0,8.0
1778181,1972-12-22 12:47:00,,6832.0,78.0,35,35.0,4.5
1785108,1971-11-26 16:59:00,,6256.0,75.0,8,107.0,7.0
1788485,1972-05-31 11:39:00,,3983.0,75.0,16,91.0,18.5
1791995,1973-04-11 14:50:00,11280.0,6613.0,140.0,23,65.0,11.7
1793006,1972-06-04 15:59:00,,1750.0,92.0,16,42.0,23.5
1798557,1972-12-02 15:07:00,20493.0,5852.0,48.0,30,238.0,13.7
1799772,1972-11-09 16:29:00,159773.0,6799.0,148.0,7,155.0,3.88
1799772,1972-11-09 16:29:00,159773.0,8561.0,109.0,7,155.0,8.48
1799772,1972-11-09 16:29:00,159773.0,5970.0,71.0,7,155.0,2.99
1800888,1973-02-09 12:24:00,15906.0,1121.0,134.0,9,Unknown,8.4
1800888,1973-02-09 12:24:00,15906.0,6586.0,163.0,9,Unknown,15.2
1806001,1972-02-20 18:21:00,121918.0,4208.0,75.0,11,228.0,18.0
1806176,1973-01-22 11:18:00,,5316.0,146.0,35,35.0,21.7
1810640,1972-01-09 16:35:00,,6271.0,44.0,5,4.0,13.5
1813721,1973-02-23 11:16:00,101010.0,6813.0,71.0,9,Unknown,15.7
1813721,1973-02-23 11:16:00,101010.0,5572.0,140.0,9,Unknown,4.5
1813721,1973-02-23 11:16:00,101010.0,5571.0,140.0,9,Unknown,4.5
1817913,1972-06-27 16:02:00,,3767.0,71.0,16,42.0,5.0
1817913,1972-06-27 16:02:00,,8500.0,110.0,16,42.0,5.0
1821868,1972-03-01 11:06:00,,5843.0,71.0,11,221.0,5.0
1821868,1972-03-01 11:06:00,,5841.0,71.0,11,221.0,5.0
1823365,1972-12-20 18:29:00,,6688.0,36.0,30,60.0,10.0
1828814,1972-06-02 13:17:00,55559.0,8474.0,99.0,21,212.0,11.8
1828814,1972-06-02 13:17:00,55559.0,8473.0,99.0,21,212.0,11.8
1828814,1972-06-02 13:17:00,55559.0,5587.0,101.0,21,212.0,14.2
1828814,1972-06-02 13:17:00,55559.0,8462.0,109.0,21,212.0,13.5
1832812,1972-12-30 17:27:00,,4950.0,75.0,30,82.0,12.0
1836549,1972-12-09 15:38:00,22.0,6777.0,44.0,7,155.0,2.25
1836549,1972-12-09 15:38:00,22.0,6976.0,91.0,7,155.0,8.75
1836549,1972-12-09 15:38:00,22.0,1143.0,92.0,7,155.0,8.75
1836549,1972-12-09 15:38:00,22.0,8444.0,91.0,7,155.0,7.0
1836549,1972-12-09 15:38:00,22.0,1044.0,91.0,7,155.0,5.75
1836549,1972-12-09 15:38:00,22.0,6953.0,91.0,7,155.0,5.75
1837420,1971-12-15 09:48:00,,6070.0,99.0,8,107.0,15.5
1837420,1971-12-15 09:48:00,,3954.0,134.0,8,107.0,11.5
1839821,1972-12-11 14:30:00,89604.0,6683.0,36.0,7,155.0,10.0
1839821,1972-12-11 14:30:00,89604.0,6783.0,44.0,7,155.0,1.0
1840631,1972-01-17 17:08:00,,6325.0,99.0,28,152.0,3.5
1840631,1972-01-17 17:08:00,,6326.0,99.0,28,152.0,3.5
1845835,1973-01-19 14:46:00,,5136.0,131.0,25,281.0,20.7
1845835,1973-01-19 14:46:00,,5172.0,24.0,25,281.0,4.6
1847651,1973-01-23 15:47:00,,5933.0,71.0,29,58.0,6.0
1849108,1972-01-23 15:00:00,,2601.0,82.0,28,175.0,8.0
1857279,1973-01-24 13:28:00,,5974.0,71.0,30,60.0,10.0
1857279,1973-01-24 13:28:00,,5978.0,75.0,30,60.0,12.0
1857279,1973-01-24 13:28:00,,7107.0,64.0,30,60.0,31.3
1858572,1972-08-02 16:22:00,,5649.0,144.0,16,97.0,17.5
1862542,1973-02-11 12:29:00,63086.0,4076.0,92.0,29,52.0,23.7
1862542,1973-02-11 12:29:00,63086.0,6530.0,75.0,29,52.0,12.0
1864927,1973-02-13 19:10:00,,1687.0,36.0,29,58.0,25.0
1866375,1973-02-01 18:48:00,51176.0,6064.0,99.0,30,81.0,10.0
1866619,1972-12-20 16:00:00,,5606.0,71.0,7,203.0,9.0
1866619,1972-12-20 16:00:00,,6353.0,76.0,7,203.0,18.5
1866836,1972-02-03 16:02:00,127216.0,6355.0,71.0,28,201.0,8.0
1866836,1972-02-03 16:02:00,127216.0,6041.0,140.0,28,201.0,4.2
1868023,1973-02-24 12:58:00,,6589.0,142.0,4,44.0,15.2
1882757,1973-08-09 14:27:00,52494.0,2076.0,91.0,20,195.0,17.9
1883781,1973-03-18 12:04:00,,1687.0,36.0,4,264.0,25.0
1886021,1972-02-14 19:56:00,20693.0,6350.0,75.0,28,152.0,14.0
1886021,1972-02-14 19:56:00,20693.0,8469.0,146.0,28,152.0,12.64
1886366,1971-10-13 15:59:00,20264.0,2607.0,82.0,1,138.0,3.75
1891772,1972-02-25 09:27:00,297.0,3954.0,134.0,5,92.0,5.75
1891772,1972-02-25 09:27:00,297.0,8469.0,146.0,5,92.0,7.9
1891772,1972-02-25 09:27:00,297.0,5501.0,41.0,5,92.0,8.25
1891772,1972-02-25 09:27:00,297.0,3951.0,134.0,5,92.0,3.75
1891772,1972-02-25 09:27:00,297.0,1660.0,92.0,5,92.0,9.5
1893145,1973-09-26 16:00:00,40643.0,6602.0,101.0,23,109.0,12.0
1895226,1972-02-21 15:29:00,,2193.0,49.0,28,201.0,13.9
1900280,1972-05-11 14:10:00,,6493.0,163.0,36,15.0,21.0
1903092,1973-05-31 13:46:00,,5478.0,134.0,9,Unknown,14.4
1903345,1972-07-30 13:47:00,,8468.0,101.0,21,259.0,7.9
1903786,1972-09-15 11:35:00,30770.0,1856.0,146.0,22,252.0,24.7
1903786,1972-09-15 11:35:00,30770.0,7082.0,109.0,22,252.0,14.2
1904356,1971-12-29 11:17:00,,6305.0,71.0,8,84.0,3.5
1904356,1971-12-29 11:17:00,,5850.0,75.0,8,84.0,20.0
1906255,1973-04-16 16:35:00,,5448.0,94.0,29,20.0,15.0
1908047,1973-03-22 12:41:00,51242.0,5507.0,75.0,30,60.0,18.7
1908047,1973-03-22 12:41:00,51242.0,6556.0,146.0,30,60.0,12.5
1908047,1973-03-22 12:41:00,51242.0,6541.0,71.0,30,60.0,4.9
1908047,1973-03-22 12:41:00,51242.0,5841.0,71.0,30,60.0,8.2
1908832,1972-01-09 15:07:00,12769.0,6227.0,131.0,1,2.0,17.9
1909645,1972-10-01 09:11:00,,6514.0,134.0,16,97.0,14.5
1911488,1973-09-25 16:44:00,,6279.0,146.0,20,41.0,14.5
1911488,1973-09-25 16:44:00,,6772.0,49.0,20,41.0,17.4
1912989,1971-10-29 15:17:00,55875.0,5608.0,71.0,1,39.0,4.5
1914566,1972-03-09 16:38:00,,6069.0,99.0,5,92.0,16.3
1917273,1972-05-06 14:56:00,,5585.0,99.0,11,221.0,8.9
1919068,1972-10-11 15:03:00,,1122.0,134.0,16,207.0,10.0
1922747,1973-02-13 13:51:00,,6417.0,134.0,7,203.0,14.4
1930219,1973-07-03 16:19:00,,5224.0,136.0,9,Unknown,5.0
1933585,1972-10-26 15:33:00,,6256.0,75.0,22,54.0,7.0
1933660,1972-01-13 15:03:00,,5173.0,24.0,8,116.0,9.0
1933660,1972-01-13 15:03:00,,5170.0,24.0,8,116.0,9.0
1933660,1972-01-13 15:03:00,,2276.0,75.0,8,116.0,50.0
1933680,1973-06-19 10:56:00,97813.0,8529.0,91.0,25,70.0,19.5
1936534,1972-08-28 14:30:00,,6524.0,75.0,21,40.0,18.5
1936534,1972-08-28 14:30:00,,6487.0,76.0,21,40.0,18.5
1936990,1973-05-06 10:43:00,62755.0,6589.0,142.0,30,60.0,15.2
1938129,1972-09-14 16:09:00,124042.0,5169.0,24.0,11,192.0,4.5
1938959,1972-01-15 14:21:00,,3482.0,75.0,8,162.0,12.5
1940208,1973-05-10 11:56:00,,4362.0,127.0,30,82.0,15.2
1940208,1973-05-10 11:56:00,,4363.0,127.0,30,82.0,11.6
1940208,1973-05-10 11:56:00,,6064.0,99.0,30,82.0,14.4
1940208,1973-05-10 11:56:00,,5813.0,44.0,30,82.0,2.02
1940415,1972-03-23 11:37:00,,5953.0,71.0,28,152.0,3.5
1940415,1972-03-23 11:37:00,,6484.0,99.0,28,152.0,3.5
1940415,1972-03-23 11:37:00,,5608.0,71.0,28,152.0,5.0
1940415,1972-03-23 11:37:00,,5606.0,71.0,28,152.0,5.0
1941719,1972-02-15 17:04:00,122858.0,3975.0,76.0,1,61.0,10.0
1941719,1972-02-15 17:04:00,122858.0,5987.0,80.0,1,61.0,15.0
1941719,1972-02-15 17:04:00,122858.0,5235.0,48.0,1,61.0,15.7
1942799,1972-06-18 12:11:00,,6041.0,140.0,36,241.0,4.4
1942799,1972-06-18 12:11:00,,4276.0,30.0,36,241.0,16.5
1955792,1972-06-06 19:24:00,,5998.0,71.0,11,100.0,8.0
1955792,1972-06-06 19:24:00,,3669.0,24.0,11,100.0,3.5
1956431,1972-01-27 18:16:00,,843.0,69.0,8,162.0,4.5
1957489,1972-10-06 14:05:00,,5651.0,76.0,33,81.0,10.0
1957489,1972-10-06 14:05:00,,836.0,68.0,33,81.0,10.5
1957489,1972-10-06 14:05:00,,1164.0,80.0,33,81.0,8.25
1957489,1972-10-06 14:05:00,,7024.0,91.0,33,81.0,14.5
1959599,1973-09-07 14:38:00,,1060.0,52.0,35,35.0,13.2
1959599,1973-09-07 14:38:00,,6909.0,36.0,35,35.0,35.0
1959818,1973-06-05 14:44:00,70561.0,5623.0,28.0,30,82.0,4.6
1959818,1973-06-05 14:44:00,70561.0,5592.0,140.0,30,82.0,8.5
1959818,1973-06-05 14:44:00,70561.0,6973.0,91.0,30,82.0,13.7
1961248,1973-08-07 13:11:00,160346.0,6603.0,99.0,9,Unknown,9.9
1961248,1973-08-07 13:11:00,160346.0,6326.0,99.0,9,Unknown,4.0
1961812,1973-03-30 15:08:00,,6462.0,71.0,7,309.0,13.7
1968542,1972-12-09 13:43:00,82853.0,286.0,36.0,22,252.0,20.0
1969906,1972-02-04 16:00:00,,8500.0,110.0,8,56.0,20.0
1970393,1973-08-19 10:04:00,,6909.0,36.0,9,Unknown,70.0
1971624,1972-03-16 14:24:00,50903.0,3482.0,75.0,1,2.0,10.0
1971624,1972-03-16 14:24:00,50903.0,5972.0,71.0,1,2.0,13.0
1971624,1972-03-16 14:24:00,50903.0,5970.0,71.0,1,2.0,13.0
1975145,1972-04-22 16:53:00,19121.0,5428.0,142.0,5,189.0,12.5
1975392,1972-07-10 11:21:00,,1121.0,134.0,36,241.0,8.3
1976579,1972-12-14 10:58:00,28794.0,6725.0,36.0,22,54.0,14.25
1976579,1972-12-14 10:58:00,28794.0,5747.0,131.0,22,54.0,14.75
1976579,1972-12-14 10:58:00,28794.0,6736.0,36.0,22,54.0,6.25
1976579,1972-12-14 10:58:00,28794.0,6553.0,140.0,22,54.0,14.4
1976579,1972-12-14 10:58:00,28794.0,3482.0,75.0,22,54.0,8.5
1976579,1972-12-14 10:58:00,28794.0,4272.0,30.0,22,54.0,9.25
1976579,1972-12-14 10:58:00,28794.0,5536.0,140.0,22,54.0,14.4
1976579,1972-12-14 10:58:00,28794.0,5994.0,71.0,22,54.0,4.0
1976579,1972-12-14 10:58:00,28794.0,1663.0,92.0,22,54.0,9.75
1976579,1972-12-14 10:58:00,28794.0,3663.0,24.0,22,54.0,1.75
1976579,1972-12-14 10:58:00,28794.0,6631.0,148.0,22,54.0,6.25
1976579,1972-12-14 10:58:00,28794.0,6619.0,148.0,22,54.0,8.5
1976579,1972-12-14 10:58:00,28794.0,5967.0,140.0,22,54.0,3.25
1976579,1972-12-14 10:58:00,28794.0,5966.0,140.0,22,54.0,3.25
1976579,1972-12-14 10:58:00,28794.0,6976.0,91.0,22,54.0,8.75
1976579,1972-12-14 10:58:00,28794.0,5316.0,146.0,22,54.0,10.75
1976579,1972-12-14 10:58:00,28794.0,6041.0,140.0,22,54.0,2.2
1976579,1972-12-14 10:58:00,28794.0,5538.0,140.0,22,54.0,2.2
1978954,1973-08-30 17:26:00,,6579.0,144.0,9,Unknown,26.3
1981320,1973-07-22 13:18:00,54837.0,6856.0,71.0,29,261.0,6.0
1981320,1973-07-22 13:18:00,54837.0,6419.0,134.0,29,261.0,12.9
1981955,1972-10-04 15:52:00,,5908.0,71.0,21,173.0,3.4
1985306,1972-07-17 18:30:00,50355.0,5993.0,134.0,36,263.0,12.0
1985306,1972-07-17 18:30:00,50355.0,6417.0,134.0,36,263.0,14.2
1985306,1972-07-17 18:30:00,50355.0,3950.0,134.0,36,263.0,12.0
1985306,1972-07-17 18:30:00,50355.0,1122.0,134.0,36,263.0,10.0
1985306,1972-07-17 18:30:00,50355.0,8480.0,109.0,36,263.0,3.0
1985580,1972-02-14 17:15:00,135224.0,7058.0,41.0,8,133.0,14.32
1985580,1972-02-14 17:15:00,135224.0,6355.0,71.0,8,133.0,8.0
1985580,1972-02-14 17:15:00,135224.0,6358.0,71.0,8,133.0,15.0
1988010,1972-07-20 10:53:00,121810.0,6288.0,71.0,36,47.0,8.0
1988010,1972-07-20 10:53:00,121810.0,6816.0,71.0,36,47.0,15.5
1988010,1972-07-20 10:53:00,121810.0,6355.0,71.0,36,47.0,8.0
1988010,1972-07-20 10:53:00,121810.0,6350.0,75.0,36,47.0,18.5
1988010,1972-07-20 10:53:00,121810.0,3343.0,127.0,36,47.0,12.7
1988010,1972-07-20 10:53:00,121810.0,4364.0,127.0,36,47.0,11.6
1989542,1972-12-18 19:53:00,,6820.0,71.0,22,252.0,8.0
1989542,1972-12-18 19:53:00,,6352.0,71.0,22,252.0,4.8
1989543,1972-11-07 10:25:00,,2296.0,101.0,33,143.0,17.5
1989659,1972-10-13 11:01:00,,1030.0,109.0,21,212.0,8.5
1991008,1972-05-07 10:30:00,,843.0,69.0,5,43.0,4.5
1991008,1972-05-07 10:30:00,,1664.0,92.0,5,43.0,19.5
