transactionID,dateTime,customerID,productID,categoryID,storeID,salesPersonID,productValue
1991008,1972-05-07 10:30:00,,1045.0,91.0,5,43.0,11.5
1991008,1972-05-07 10:30:00,,1221.0,91.0,5,43.0,11.5
1991008,1972-05-07 10:30:00,,2296.0,101.0,5,43.0,17.5
1992094,1973-05-20 10:38:00,,6814.0,71.0,7,5.0,15.7
1994737,1972-12-20 14:48:00,,5996.0,71.0,22,54.0,8.0
1996592,1972-07-04 14:13:00,,1608.0,75.0,11,88.0,12.0
2000605,1972-11-16 15:14:00,,6525.0,75.0,33,238.0,18.5
2000929,1973-06-03 17:08:00,,6471.0,71.0,7,203.0,15.0
2000929,1973-06-03 17:08:00,,2491.0,44.0,7,203.0,5.2
2003021,1972-04-30 14:25:00,,4362.0,127.0,1,49.0,12.0
2004344,1973-08-27 14:14:00,,6830.0,71.0,29,261.0,6.0
2004344,1973-08-27 14:14:00,,6868.0,71.0,29,261.0,6.0
2010737,1972-03-03 15:14:00,91703.0,1154.0,91.0,8,222.0,23.5
2010752,1972-03-03 15:14:00,,6356.0,71.0,8,222.0,3.4
2012924,1972-12-07 15:08:00,32301.0,5900.0,71.0,11,100.0,2.7
2018369,1972-07-17 18:19:00,,5568.0,140.0,11,259.0,11.6
2018369,1972-07-17 18:19:00,,5573.0,140.0,11,259.0,11.6
2019063,1972-05-18 15:15:00,108550.0,2503.0,44.0,1,63.0,20.5
2022273,1972-11-17 14:42:00,55126.0,6535.0,146.0,21,259.0,18.5
2022273,1972-11-17 14:42:00,55126.0,6817.0,71.0,21,259.0,15.5
2029082,1972-07-30 10:20:00,,5587.0,101.0,11,228.0,14.2
2029082,1972-07-30 10:20:00,,5585.0,99.0,11,228.0,8.9
2031508,1972-12-08 10:46:00,2408.0,8535.0,146.0,33,13.0,13.2
2032201,1972-06-13 12:43:00,,6573.0,78.0,5,75.0,4.5
2033673,1972-03-24 14:02:00,17775.0,4552.0,146.0,8,162.0,13.2
2039857,1972-12-05 10:12:00,46162.0,6526.0,75.0,21,173.0,14.8
2043540,1972-04-02 14:32:00,47058.0,5391.0,82.0,8,84.0,15.5
2045831,1973-01-28 19:15:00,,6183.0,131.0,16,97.0,23.9
2046536,1972-12-15 13:02:00,,6731.0,36.0,33,3.0,19.8
2048171,1972-12-10 17:04:00,,4362.0,127.0,21,259.0,15.0
2048171,1972-12-10 17:04:00,,3343.0,127.0,21,259.0,15.9
2048171,1972-12-10 17:04:00,,6787.0,44.0,21,259.0,2.0
2048296,1972-06-30 13:33:00,6334.0,6449.0,71.0,28,62.0,20.0
2048296,1972-06-30 13:33:00,6334.0,5535.0,140.0,28,62.0,20.0
2048410,1972-12-23 12:16:00,,1764.0,146.0,11,22.0,13.7
2048410,1972-12-23 12:16:00,,5370.0,41.0,11,22.0,15.9
2050850,1973-03-07 12:03:00,15536.0,5967.0,140.0,22,54.0,6.7
2050850,1973-03-07 12:03:00,15536.0,6359.0,140.0,22,54.0,6.7
2050850,1973-03-07 12:03:00,15536.0,6213.0,99.0,22,54.0,14.4
2050850,1973-03-07 12:03:00,15536.0,1766.0,41.0,22,54.0,2.5
2050850,1973-03-07 12:03:00,15536.0,6766.0,146.0,22,54.0,2.5
2062610,1972-09-07 16:35:00,99825.0,6609.0,71.0,11,62.0,6.5
2062610,1972-09-07 16:35:00,99825.0,6437.0,92.0,11,62.0,15.0
2062748,1972-10-16 16:11:00,,4481.0,84.0,36,15.0,18.7
2062748,1972-10-16 16:11:00,,6610.0,71.0,36,15.0,15.5
2062748,1972-10-16 16:11:00,,5994.0,71.0,36,15.0,8.0
2062748,1972-10-16 16:11:00,,6609.0,71.0,36,15.0,8.0
2064419,1972-02-04 11:23:00,150065.0,5649.0,144.0,1,99.0,15.0
2064442,1972-07-14 11:24:00,,6483.0,99.0,28,62.0,10.0
2064832,1973-01-10 15:25:00,,6218.0,71.0,11,100.0,3.44
2064832,1973-01-10 15:25:00,,8499.0,110.0,11,100.0,3.91
2066060,1972-07-13 13:53:00,150213.0,6288.0,71.0,5,204.0,5.0
2066060,1972-07-13 13:53:00,150213.0,5900.0,71.0,5,204.0,3.4
2066473,1973-01-12 11:55:00,,6825.0,71.0,11,62.0,5.0
2067254,1972-12-21 17:15:00,,6617.0,148.0,33,13.0,19.0
2067254,1972-12-21 17:15:00,,6756.0,36.0,33,13.0,25.0
2067519,1972-12-21 17:59:00,,5904.0,71.0,33,13.0,3.4
2067629,1972-05-04 16:21:00,89215.0,6226.0,131.0,8,116.0,15.9
2067629,1972-05-04 16:21:00,89215.0,5570.0,140.0,8,116.0,14.4
2069114,1972-10-26 16:14:00,,5544.0,140.0,36,15.0,11.6
2069324,1972-10-26 18:50:00,142227.0,6491.0,44.0,36,15.0,4.0
2073405,1972-12-20 18:46:00,,6753.0,36.0,21,259.0,15.0
2076982,1972-07-12 13:14:00,,2951.0,75.0,1,2.0,12.0
2077426,1972-02-20 18:35:00,,5500.0,122.0,1,61.0,11.5
2079727,1972-08-02 19:11:00,,8504.0,110.0,28,201.0,5.0
2079727,1972-08-02 19:11:00,,4397.0,127.0,28,201.0,9.0
2080437,1972-07-30 18:37:00,,6548.0,51.0,5,209.0,16.5
2080831,1973-01-31 18:00:00,,6745.0,36.0,11,171.0,28.0
2081320,1972-09-29 10:05:00,,5967.0,140.0,11,88.0,19.5
2086258,1972-11-20 15:37:00,,6465.0,71.0,36,15.0,13.5
2086271,1973-02-12 15:22:00,9686.0,1683.0,75.0,11,100.0,18.7
2086271,1973-02-12 15:22:00,9686.0,6418.0,52.0,11,100.0,11.2
2086271,1973-02-12 15:22:00,9686.0,6186.0,92.0,11,100.0,8.0
2088359,1972-10-08 12:01:00,51218.0,1121.0,134.0,11,166.0,8.3
2089485,1972-12-29 17:50:00,,6400.0,69.0,21,40.0,5.0
2090018,1972-12-30 15:00:00,,4950.0,75.0,21,40.0,12.0
2091091,1972-03-06 19:20:00,,5755.0,94.0,1,138.0,11.5
2095381,1972-03-10 12:30:00,,8499.0,110.0,1,138.0,5.0
2095381,1972-03-10 12:30:00,,6365.0,36.0,1,138.0,12.5
2095381,1972-03-10 12:30:00,,6432.0,44.0,1,138.0,2.0
2095758,1972-08-18 15:50:00,,4424.0,24.0,5,189.0,4.5
2096456,1972-08-03 11:07:00,,8454.0,110.0,1,145.0,7.9
2098424,1972-12-04 12:32:00,19475.0,6820.0,71.0,36,15.0,8.0
2098994,1972-08-23 13:50:00,41240.0,2296.0,101.0,5,218.0,17.5
2098994,1972-08-23 13:50:00,41240.0,5651.0,76.0,5,218.0,10.0
2099578,1973-01-22 14:22:00,,6523.0,75.0,33,143.0,12.0
2102642,1972-03-16 15:36:00,,6119.0,75.0,1,2.0,15.0
2109582,1973-07-09 16:07:00,137267.0,1764.0,146.0,22,198.0,10.0
2109582,1973-07-09 16:07:00,137267.0,6279.0,146.0,22,198.0,10.0
2109582,1973-07-09 16:07:00,137267.0,6353.0,76.0,22,198.0,13.5
2110420,1973-02-04 15:21:00,8645.0,6830.0,71.0,33,143.0,8.21
2110420,1973-02-04 15:21:00,8645.0,6799.0,148.0,33,143.0,3.29
2110440,1973-07-10 15:16:00,17628.0,6480.0,71.0,22,198.0,11.0
2110778,1972-03-23 18:41:00,77987.0,4477.0,84.0,1,145.0,10.0
2110778,1972-03-23 18:41:00,77987.0,4010.0,75.0,1,145.0,10.0
2110796,1973-03-22 13:18:00,,6481.0,71.0,11,100.0,13.7
2117176,1972-09-17 17:15:00,,5605.0,71.0,28,141.0,5.0
2119697,1973-04-15 14:13:00,,6999.0,40.0,11,133.0,7.6
2125151,1972-04-23 15:28:00,124323.0,6840.0,131.0,1,145.0,25.83
2125151,1972-04-23 15:28:00,124323.0,834.0,68.0,1,145.0,10.5
2125151,1972-04-23 15:28:00,124323.0,6212.0,99.0,1,145.0,3.5
2130123,1973-05-08 16:48:00,,2404.0,85.0,11,100.0,8.6
2130413,1972-04-27 17:33:00,27458.0,6328.0,49.0,1,39.0,13.7
2131298,1972-09-27 19:57:00,,4208.0,75.0,28,228.0,18.5
2132406,1972-04-29 15:02:00,,1143.0,92.0,1,178.0,17.5
2136788,1972-12-13 15:30:00,,1665.0,92.0,11,62.0,19.5
2138475,1972-10-09 16:31:00,103860.0,6186.0,92.0,5,212.0,7.9
2140245,1972-12-21 13:24:00,,6717.0,36.0,36,15.0,15.0
2144339,1972-09-21 14:20:00,,900.0,109.0,1,2.0,8.5
2148858,1973-03-30 14:37:00,85806.0,6817.0,71.0,33,143.0,15.7
2148858,1973-03-30 14:37:00,85806.0,5570.0,140.0,33,143.0,10.22
2148858,1973-03-30 14:37:00,85806.0,6031.0,140.0,33,143.0,8.19
2150667,1973-09-26 09:37:00,,6527.0,75.0,22,122.0,18.9
2150667,1973-09-26 09:37:00,,7033.0,109.0,22,122.0,14.8
2150667,1973-09-26 09:37:00,,1056.0,109.0,22,122.0,12.5
2152173,1972-05-20 12:09:00,35621.0,6453.0,163.0,1,145.0,17.5
2155744,1972-10-31 13:57:00,3968.0,4334.0,73.0,5,4.0,15.9
2156829,1972-10-06 14:21:00,,1121.0,134.0,1,2.0,8.3
2159009,1972-12-27 14:48:00,,5225.0,136.0,11,22.0,7.5
2163759,1973-09-13 14:14:00,,6820.0,71.0,16,325.0,8.5
2163759,1973-09-13 14:14:00,,8570.0,110.0,16,325.0,8.3
2164205,1973-07-09 13:19:00,,2998.0,71.0,11,133.0,4.9
2165156,1972-11-19 17:59:00,67667.0,6608.0,75.0,5,212.0,18.5
2166352,1972-06-05 16:32:00,52362.0,6484.0,99.0,1,138.0,7.0
2168233,1972-11-16 11:27:00,7330.0,6798.0,148.0,28,175.0,5.0
2168233,1972-11-16 11:27:00,7330.0,6799.0,148.0,28,175.0,5.0
2168447,1972-06-07 16:26:00,,8453.0,110.0,1,99.0,7.9
2169098,1973-07-16 16:17:00,136878.0,6512.0,71.0,11,318.0,11.55
2169098,1973-07-16 16:17:00,136878.0,6462.0,71.0,11,318.0,11.0
2169098,1973-07-16 16:17:00,136878.0,5316.0,146.0,11,318.0,15.0
2174213,1973-04-27 12:32:00,94116.0,6812.0,71.0,21,147.0,10.5
2174213,1973-04-27 12:32:00,94116.0,1807.0,28.0,21,147.0,4.2
2177365,1972-06-16 13:32:00,53379.0,5535.0,140.0,1,2.0,9.28
2177365,1972-06-16 13:32:00,53379.0,2197.0,49.0,1,2.0,15.92
2177500,1972-11-05 15:37:00,71908.0,4211.0,92.0,1,2.0,24.5
2182143,1972-06-20 16:07:00,36673.0,5566.0,140.0,1,2.0,17.9
2182143,1972-06-20 16:07:00,36673.0,5288.0,40.0,1,2.0,10.0
2182143,1972-06-20 16:07:00,36673.0,5403.0,132.0,1,2.0,5.0
2182143,1972-06-20 16:07:00,36673.0,5605.0,71.0,1,2.0,6.3
2182143,1972-06-20 16:07:00,36673.0,6212.0,99.0,1,2.0,5.0
2185966,1972-09-01 09:37:00,,5608.0,71.0,8,258.0,9.0
2188076,1973-02-15 14:48:00,32595.0,6350.0,75.0,36,15.0,12.0
2189336,1972-12-14 09:23:00,,2193.0,49.0,5,43.0,16.5
2189937,1972-09-07 10:49:00,132276.0,5975.0,51.0,8,212.0,16.5
2189985,1972-09-07 11:49:00,,6560.0,146.0,8,212.0,16.5
2192761,1972-12-12 15:21:00,,6619.0,148.0,28,24.0,8.5
2195136,1972-12-01 17:21:00,,6213.0,99.0,1,2.0,14.2
2195136,1972-12-01 17:21:00,,5486.0,125.0,1,2.0,6.0
2197040,1972-09-17 10:10:00,,5904.0,71.0,8,257.0,3.4
2197040,1972-09-17 10:10:00,,5903.0,71.0,8,257.0,3.4
2197040,1972-09-17 10:10:00,,3663.0,24.0,8,257.0,3.5
2198838,1973-06-07 15:57:00,,6226.0,131.0,21,147.0,16.2
2198838,1973-06-07 15:57:00,,5235.0,48.0,21,147.0,16.7
2201372,1973-06-28 17:35:00,62789.0,4437.0,71.0,33,13.0,7.06
2201372,1973-06-28 17:35:00,62789.0,6482.0,71.0,33,13.0,19.5
2207391,1973-07-07 13:06:00,,6906.0,36.0,33,82.0,7.0
2208457,1972-12-21 14:04:00,,6710.0,36.0,5,296.0,35.0
2209078,1972-07-13 15:08:00,74544.0,6289.0,75.0,1,2.0,12.0
2209078,1972-07-13 15:08:00,74544.0,5777.0,136.0,1,2.0,12.0
2209078,1972-07-13 15:08:00,74544.0,4397.0,127.0,1,2.0,9.0
2209078,1972-07-13 15:08:00,74544.0,6512.0,71.0,1,2.0,14.5
2209389,1973-07-10 14:59:00,109074.0,5651.0,76.0,33,143.0,15.5
2209389,1973-07-10 14:59:00,109074.0,6536.0,95.0,33,143.0,18.9
2211042,1973-07-12 17:49:00,13583.0,1685.0,125.0,33,81.0,17.4
2211042,1973-07-12 17:49:00,13583.0,1674.0,75.0,33,81.0,13.5
2211042,1973-07-12 17:49:00,13583.0,6863.0,71.0,33,81.0,15.0
2215554,1972-10-17 18:38:00,,5748.0,99.0,8,151.0,6.0
2219931,1972-12-29 16:27:00,38688.0,5654.0,71.0,5,289.0,10.0
2223082,1972-12-30 15:45:00,,5598.0,30.0,28,152.0,5.5
2232561,1973-08-20 12:22:00,,6856.0,71.0,33,45.0,6.0
2234994,1973-04-24 15:02:00,157428.0,6517.0,79.0,11,62.0,24.7
2234994,1973-04-24 15:02:00,157428.0,5904.0,71.0,11,62.0,3.5
2234994,1973-04-24 15:02:00,157428.0,6973.0,91.0,11,62.0,13.7
2234994,1973-04-24 15:02:00,157428.0,8535.0,146.0,11,62.0,16.7
2237520,1973-05-23 15:12:00,,6326.0,99.0,36,15.0,3.8
2238617,1973-09-01 13:49:00,,1044.0,91.0,33,45.0,12.0
2240050,1973-05-06 18:42:00,674.0,1670.0,125.0,11,88.0,29.2
2241204,1973-09-06 16:22:00,62951.0,6030.0,140.0,33,45.0,18.9
2241218,1973-01-16 17:06:00,5145.0,847.0,68.0,1,2.0,10.6
2241218,1973-01-16 17:06:00,5145.0,8532.0,91.0,1,2.0,17.7
2241218,1973-01-16 17:06:00,5145.0,1143.0,92.0,1,2.0,17.7
2241218,1973-01-16 17:06:00,5145.0,6974.0,91.0,1,2.0,17.7
2241218,1973-01-16 17:06:00,5145.0,8514.0,92.0,1,2.0,14.7
2243211,1973-08-25 15:34:00,,6462.0,71.0,21,291.0,15.8
2244534,1973-08-28 17:56:00,163954.0,6973.0,91.0,21,291.0,14.2
2245115,1973-01-28 14:19:00,72698.0,6616.0,148.0,5,43.0,19.2
2245930,1972-11-30 19:40:00,56004.0,6835.0,44.0,8,17.0,4.5
2246214,1972-12-01 10:37:00,,6823.0,71.0,8,116.0,8.0
2246214,1972-12-01 10:37:00,,6066.0,99.0,8,116.0,14.2
2247983,1972-12-02 13:37:00,,6717.0,36.0,8,17.0,15.0
2254339,1973-06-27 15:49:00,81090.0,7080.0,109.0,36,15.0,14.5
2256436,1973-06-12 08:25:00,69498.0,6757.0,163.0,11,100.0,19.5
2256436,1973-06-12 08:25:00,69498.0,6758.0,163.0,11,100.0,15.8
2256848,1972-09-10 10:14:00,106203.0,5559.0,140.0,1,2.0,4.4
2256848,1972-09-10 10:14:00,106203.0,5538.0,140.0,1,2.0,4.4
2256848,1972-09-10 10:14:00,106203.0,6324.0,99.0,1,2.0,3.7
2256848,1972-09-10 10:14:00,106203.0,5540.0,140.0,1,2.0,14.4
2256848,1972-09-10 10:14:00,106203.0,5557.0,140.0,1,2.0,14.4
2258328,1973-02-20 11:39:00,,6810.0,71.0,5,43.0,15.7
2259400,1972-09-12 18:16:00,,6288.0,71.0,1,2.0,10.0
2259400,1972-09-12 18:16:00,,6256.0,75.0,1,2.0,7.0
2260281,1973-09-29 13:04:00,,6609.0,71.0,21,259.0,6.5
2260281,1973-09-29 13:04:00,,6973.0,91.0,21,259.0,14.2
2260997,1972-12-11 13:02:00,,277.0,36.0,8,17.0,15.0
2260997,1972-12-11 13:02:00,,6721.0,36.0,8,17.0,12.5
2260997,1972-12-11 13:02:00,,6720.0,36.0,8,17.0,12.5
2261825,1972-12-11 20:50:00,,6064.0,99.0,8,17.0,14.2
2261825,1972-12-11 20:50:00,,4397.0,127.0,8,17.0,11.5
2265693,1973-07-20 11:38:00,,5168.0,24.0,36,268.0,4.9
2265693,1973-07-20 11:38:00,,5171.0,24.0,36,268.0,4.9
2265755,1972-09-18 16:10:00,148297.0,6528.0,75.0,1,2.0,18.5
2270730,1973-07-13 10:04:00,,6512.0,71.0,11,133.0,11.55
2271175,1973-08-03 13:41:00,63386.0,6830.0,71.0,36,241.0,6.0
2271175,1973-08-03 13:41:00,63386.0,5553.0,140.0,36,241.0,12.5
2272555,1972-12-17 11:25:00,,6689.0,36.0,8,107.0,10.0
2272555,1972-12-17 11:25:00,,6632.0,148.0,8,107.0,12.5
2274400,1973-08-13 12:49:00,161333.0,3966.0,55.0,36,47.0,21.5
2274400,1973-08-13 12:49:00,161333.0,4481.0,84.0,36,47.0,19.7
2274658,1973-07-22 17:15:00,124343.0,1661.0,92.0,11,133.0,20.5
2274658,1973-07-22 17:15:00,124343.0,832.0,68.0,11,133.0,19.4
2275248,1973-08-15 18:02:00,161337.0,6002.0,71.0,36,241.0,3.9
2275248,1973-08-15 18:02:00,161337.0,6818.0,71.0,36,241.0,3.9
2275995,1972-10-06 10:26:00,161166.0,6642.0,148.0,1,2.0,6.25
2275995,1972-10-06 10:26:00,161166.0,6641.0,148.0,1,2.0,6.25
2282788,1973-09-06 11:19:00,,6604.0,99.0,36,268.0,14.9
2284950,1973-04-02 19:28:00,109694.0,6289.0,75.0,28,175.0,18.7
2288360,1973-08-29 10:15:00,69451.0,6556.0,146.0,11,100.0,19.9
2291316,1973-05-04 10:33:00,94743.0,8540.0,110.0,5,277.0,8.0
2291316,1973-05-04 10:33:00,94743.0,5446.0,94.0,5,277.0,10.0
2291944,1973-05-05 11:15:00,,6530.0,75.0,1,2.0,18.7
2299680,1973-05-24 17:08:00,,5536.0,140.0,1,2.0,14.6
2299680,1973-05-24 17:08:00,,6862.0,71.0,1,2.0,8.2
2302139,1972-11-23 13:17:00,,8474.0,99.0,1,2.0,11.8
2302139,1972-11-23 13:17:00,,5748.0,99.0,1,2.0,6.0
2302139,1972-11-23 13:17:00,,5978.0,75.0,1,2.0,18.5
2302139,1972-11-23 13:17:00,,3669.0,24.0,1,2.0,3.5
2302544,1973-05-31 11:52:00,18700.0,6514.0,134.0,5,43.0,14.7
2307612,1973-06-13 16:18:00,,6812.0,71.0,1,2.0,16.5
2307965,1972-06-29 15:47:00,,6529.0,75.0,8,258.0,18.5
2308694,1972-07-03 15:28:00,54138.0,5507.0,75.0,8,162.0,12.0
2309329,1973-06-18 12:26:00,,7080.0,109.0,5,189.0,14.5
2310276,1972-12-07 13:31:00,55039.0,6684.0,36.0,1,2.0,9.0
2311405,1973-06-24 10:37:00,4007.0,6226.0,131.0,5,43.0,16.8
2317998,1972-09-23 13:49:00,,2607.0,82.0,8,56.0,7.9
2317998,1972-09-23 13:49:00,,5996.0,71.0,8,56.0,8.0
2317998,1972-09-23 13:49:00,,5258.0,76.0,8,56.0,18.5
2318296,1973-07-08 13:21:00,8012.0,6949.0,91.0,1,178.0,5.8
2318296,1973-07-08 13:21:00,8012.0,8556.0,91.0,1,178.0,6.5
2318296,1973-07-08 13:21:00,8012.0,8523.0,91.0,1,178.0,1.0
2318296,1973-07-08 13:21:00,8012.0,6973.0,91.0,1,178.0,14.2
2318296,1973-07-08 13:21:00,8012.0,6073.0,92.0,1,178.0,19.0
2319059,1973-07-09 18:06:00,157498.0,6556.0,146.0,1,99.0,10.0
2319841,1973-02-12 10:36:00,138179.0,6213.0,99.0,8,116.0,10.0
2319841,1973-02-12 10:36:00,138179.0,6604.0,99.0,8,116.0,10.0
2321211,1973-07-12 12:33:00,,6525.0,75.0,5,43.0,18.9
2322655,1973-02-17 16:36:00,,5978.0,75.0,8,151.0,18.7
2322702,1973-07-15 16:16:00,,2068.0,146.0,5,277.0,12.0
2324152,1973-02-21 13:28:00,,5772.0,28.0,8,284.0,4.6
2330172,1973-08-03 13:58:00,121364.0,3527.0,28.0,5,68.0,7.5
2330172,1973-08-03 13:58:00,121364.0,8569.0,46.0,5,68.0,8.3
2334423,1972-12-16 14:07:00,,4364.0,127.0,8,222.0,14.6
2336519,1973-08-21 17:18:00,79517.0,8444.0,91.0,1,49.0,14.5
2336519,1973-08-21 17:18:00,79517.0,841.0,69.0,1,49.0,5.5
2336772,1972-12-18 16:40:00,,277.0,36.0,8,17.0,15.0
2350316,1973-08-30 12:52:00,,5650.0,76.0,28,152.0,15.5
2350316,1973-08-30 12:52:00,,1693.0,36.0,28,152.0,10.0
2350316,1973-08-30 12:52:00,,5170.0,24.0,28,152.0,4.9
2350956,1973-04-28 14:30:00,64062.0,1143.0,92.0,8,56.0,17.7
2351584,1973-09-02 16:17:00,,1856.0,146.0,28,228.0,26.2
2354643,1973-09-13 18:03:00,103149.0,6438.0,92.0,28,228.0,19.9
2361149,1973-02-28 16:09:00,,4403.0,69.0,1,2.0,2.72
2364651,1973-03-14 20:45:00,,6496.0,163.0,1,2.0,12.0
2364651,1973-03-14 20:45:00,,6289.0,75.0,1,2.0,12.0
2366398,1973-03-23 13:13:00,,6213.0,99.0,1,2.0,10.0
2366398,1973-03-23 13:13:00,,2277.0,44.0,1,2.0,4.6
2367814,1973-07-05 12:29:00,,6506.0,71.0,8,151.0,16.5
2367939,1973-07-05 18:49:00,,6861.0,71.0,8,222.0,8.5
2368258,1973-07-08 10:31:00,,6870.0,71.0,8,151.0,6.0
2368258,1973-07-08 10:31:00,,1674.0,75.0,8,151.0,13.5
2369400,1973-04-13 11:35:00,124245.0,4074.0,92.0,1,2.0,23.7
2369400,1973-04-13 11:35:00,124245.0,6974.0,91.0,1,2.0,17.7
2376760,1973-05-27 11:06:00,68496.0,1754.0,91.0,1,2.0,24.7
2376760,1973-05-27 11:06:00,68496.0,7017.0,91.0,1,2.0,14.7
2376760,1973-05-27 11:06:00,68496.0,5772.0,28.0,1,2.0,4.6
2376760,1973-05-27 11:06:00,68496.0,6861.0,71.0,1,2.0,8.2
2376760,1973-05-27 11:06:00,68496.0,2404.0,85.0,1,2.0,25.8
2376760,1973-05-27 11:06:00,68496.0,1156.0,91.0,1,2.0,23.7
2376760,1973-05-27 11:06:00,68496.0,1222.0,91.0,1,2.0,11.6
2376760,1973-05-27 11:06:00,68496.0,838.0,68.0,1,2.0,10.6
